0.974958,-1.816912,0.331133,1.071166,0.404010,0.253387,0.189326,-0.149820,-0.016822,0.233200,0.162746,-0.048199
1.467932,-1.545677,0.278033,0.399327,0.366684,0.444037,0.185147,-0.090569,-0.175502,-0.003654,0.154050,0.009461
1.951364,-0.631504,0.874676,0.758849,0.047018,0.112283,0.103200,-0.144970,-0.084738,-0.057844,-0.093753,-0.031649
2.386311,-1.025080,0.528437,0.159689,-0.118333,-0.294543,-0.411273,-0.145810,-0.119181,-0.082520,0.095568,0.012758
