2.059030,-0.585769,0.849011,0.164358,0.056738,0.002259,-0.333467,-0.022030,0.027869,-0.162680,0.052634,0.066479
1.750363,-0.902824,-0.184941,0.558925,0.169729,0.593923,0.519697,-0.046836,-0.273696,0.108445,0.206745,0.011792
2.034207,-0.561105,0.758892,0.733967,0.056565,0.202690,0.176418,-0.203980,-0.126873,0.051982,-0.036840,-0.079737
1.317206,-1.900553,0.354058,0.781730,0.419871,0.372044,0.141271,-0.152547,-0.118541,0.087267,0.176331,-0.014391
2.437827,-1.094540,0.479743,0.160360,-0.144227,-0.337658,-0.421647,-0.166197,-0.141803,-0.069771,0.101283,0.004857
1.902367,-0.638088,0.934417,0.700630,0.041084,0.153470,0.004691,-0.160386,-0.009430,-0.115405,-0.141450,0.029786
2.054225,-0.724769,0.875969,0.970899,0.028597,-0.051110,0.219916,-0.095419,-0.217012,-0.051282,-0.053731,-0.121505
0.773024,-0.610088,0.323603,0.042276,0.282065,0.205688,0.254597,0.082533,0.032650,0.087963,0.002376,-0.006506
