1.090198,-1.832795,0.502317,0.889498,0.417003,0.354529,0.086090,-0.135425,0.051457,0.171909,0.113431,0.011195
0.930830,-1.804303,0.247151,1.135471,0.406190,0.216311,0.231441,-0.158315,-0.051090,0.254943,0.187598,-0.072169
1.028624,-0.613034,0.277060,0.110357,0.246016,0.265587,0.300173,0.060870,-0.004470,0.095878,0.028584,-0.013328
1.683174,-1.866077,0.288282,0.508870,0.404333,0.505374,0.146653,-0.145678,-0.244499,-0.046012,0.195767,0.017517
1.900429,-0.622394,0.929018,0.700838,0.046506,0.167355,0.026439,-0.165837,-0.016416,-0.098269,-0.135995,0.021252
2.068563,-0.678733,0.827820,0.904563,0.026796,0.020694,0.206804,-0.136030,-0.201177,-0.010405,-0.037747,-0.115084
2.060098,-0.584169,0.846858,0.169205,0.057592,0.001719,-0.332447,-0.025377,0.026502,-0.164084,0.049707,0.066815
2.437904,-1.094985,0.479541,0.160342,-0.144364,-0.337880,-0.421616,-0.166146,-0.141863,-0.069704,0.101319,0.004851
