0.903671,0.096329,0.000000,0.000000,0.000000
0.000000,0.382416,0.617584,0.000000,0.000000
0.000000,0.000000,0.796209,0.203791,0.000000
0.000000,0.000000,0.000000,0.933759,0.066241
0.000000,0.000000,0.000000,0.000000,1.000000
