1.334034,-1.695071,0.318573,0.718249,0.392708,0.384348,0.187542,-0.126502,-0.122520,0.091854,0.167656,-0.013326
2.023540,-0.758845,0.735285,0.533820,-0.000533,-0.015134,-0.053664,-0.135782,-0.090104,-0.062177,-0.033583,-0.017213
